iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre,date_debut,date_fin,geo_point_2d.lon,geo_point_2d.lat,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d,geo_shape
299,Av_de_l'Opera,2024-01-04T13:00:00+00:00,505.0,,Inconnu,87,Pl_Andre_Malraux,178,Av_de_l'Opera-Echelle,Invalide,1996-10-03,2023-01-01,2.335281376074057,48.863785979947934,Feature,"[[2.335333592338428, 48.86267815718623], [2.3356076193212094, 48.86314275287202], [2.3348494035323797, 48.86491839347144]]",LineString,,
367,Av_de_l'Opera,2024-01-04T13:00:00+00:00,314.0,4.50389,Fluide,211,Av_de_l'Opera-Antin-Augustin,179,Av_de_l'Opera-Petits_Champs,Invalide,1996-10-03,2023-01-01,2.333245858477092,48.868178885671085,Feature,"[[2.332939975226412, 48.86885041229536], [2.333551741727772, 48.86750735904682]]",LineString,,
313,Quai_Anatole_France,2024-01-04T13:00:00+00:00,1318.0,9.11667,Fluide,2240,Quai_Anatole_France-VBRG,183,Anatole_France-Bellechasse,Invalide,1996-10-03,2023-01-01,2.3266824562820916,48.86035748386203,Feature,"[[2.328025818693546, 48.85995371521686], [2.325339093870637, 48.86076125250721]]",LineString,,
315,Quai_Anatole_France,2024-01-04T13:00:00+00:00,,6.63167,Fluide,3269,Anatole_France-Face_n?21,185,Anatole_France-A.Briand,Invalide,1996-10-03,2023-01-01,2.32066362743424,48.862172123618876,Feature,"[[2.321467883695831, 48.86192929588282], [2.3198593711726487, 48.86241495135494]]",LineString,,
317,Quai_d'Orsay,2024-01-04T13:00:00+00:00,845.0,0.85111,Fluide,187,Quai_d'Orsay-V.E.R.G.,186,Pt_Concorde_Gauche,Invalide,2005-01-01,2019-06-01,2.3184191294301,48.86268282990696,Feature,"[[2.317946979450673, 48.86282668991051], [2.3188912794095273, 48.862538969903405]]",LineString,,
319,Quai_d'Orsay,2024-01-04T13:00:00+00:00,845.0,23.02167,Pré-saturé,188,Quai_d'Orsay-Esnault_Pelterie,187,Quai_d'Orsay-V.E.R.G.,Invalide,1996-10-03,2023-01-01,2.3165355728129153,48.86284917350575,Feature,"[[2.3151237300438767, 48.86284520946414], [2.3171446525295742, 48.86285840339933], [2.317946979450673, 48.86282668991051]]",LineString,,
4392,Quai_d'Orsay,2024-01-04T13:00:00+00:00,722.0,6.65445,Fluide,2349,Pl_de_Finlande,189,Pt_Alexandre_III_Gauche,Invalide,1996-10-14,2023-01-01,2.3118466013114327,48.8627577223522,Feature,"[[2.3103999007535343, 48.86256033823838], [2.3111230792671225, 48.86276009386202], [2.3133132511644945, 48.86282212707489]]",LineString,,
324,Pt_Alexandre_III,2024-01-04T13:00:00+00:00,,,Inconnu,165,Pt_Alexandre_III_Droite,189,Pt_Alexandre_III_Gauche,Invalide,1996-10-03,2023-01-01,2.3134653145711868,48.86377009049473,Feature,"[[2.3136072597883657, 48.864632521650435], [2.313323369354008, 48.86290765933903]]",LineString,,
330,Bd_St_Germain,2024-01-04T13:00:00+00:00,830.0,11.20111,Fluide,190,Bd_St_Germain-A.Briand,191,Bd_St_Germain-Lille,Invalide,1996-10-03,2023-01-01,2.320127765441593,48.861615397500124,Feature,"[[2.319657644395346, 48.862097899154804], [2.32059788648784, 48.86113289584542]]",LineString,,
332,Bd_St_Germain,2024-01-04T13:00:00+00:00,830.0,16.18334,Pré-saturé,192,Bd_St_Germain-Universite,193,Bd_St_Germain-Solferino,Invalide,1996-10-03,2023-01-01,2.3220550023854485,48.859592880274256,Feature,"[[2.3215199430917544, 48.86014343596636], [2.3225900616791426, 48.859042324582155]]",LineString,,
333,Bd_St_Germain,2024-01-04T13:00:00+00:00,830.0,16.18334,Pré-saturé,193,Bd_St_Germain-Solferino,194,Bd_St_Germain-Bellechasse,Invalide,1996-10-03,2023-01-01,2.322848651970562,48.85875995678741,Feature,"[[2.3225900616791426, 48.859042324582155], [2.3231072422619814, 48.85847758899267]]",LineString,,
337,Bd_St_Germain,2024-01-04T13:00:00+00:00,982.0,4.08,Fluide,197,Bd_St_Germain-Bac,198,Bd_St_Germain-Luynes,Invalide,1996-10-03,2023-01-01,2.3263507617296924,48.85578524053818,Feature,"[[2.3258692172114728, 48.85598657508312], [2.3268323062479124, 48.85558390599325]]",LineString,,
345,Bd_Raspail,2024-01-04T13:00:00+00:00,495.0,7.31278,Fluide,201,Bd_Raspail-Varenne,200,Bd_Raspail-Grenelle,Invalide,1996-10-03,2023-01-01,2.32624212665708,48.853875775557924,Feature,"[[2.326369223392926, 48.85341074180619], [2.3261150299212336, 48.85434080930966]]",LineString,,
347,Bd_Raspail,2024-01-04T13:00:00+00:00,494.0,7.31278,Fluide,202,Sevres-Babylone,201,Bd_Raspail-Varenne,Invalide,2005-01-01,2019-06-01,2.3266213044737905,48.85256613096762,Feature,"[[2.326873385554655, 48.85172152012904], [2.326369223392926, 48.85341074180619]]",LineString,,
346,Bd_Raspail,2024-01-04T13:00:00+00:00,552.0,9.115,Fluide,201,Bd_Raspail-Varenne,202,Sevres-Babylone,Invalide,1996-10-03,2023-01-01,2.3263305687970113,48.852575875776616,Feature,"[[2.3260819873249576, 48.853420339344716], [2.3265791502690654, 48.851731412208515]]",LineString,,
5853,Bd_Raspail,2024-01-04T13:00:00+00:00,459.0,8.12667,Fluide,3042,Bd_Raspail-Cherche_Midi,202,Sevres-Babylone,Invalide,1997-03-26,2023-01-01,2.3271576798022955,48.8507530399189,Feature,"[[2.327350415524785, 48.850060345304904], [2.326964944079806, 48.85144573453289]]",LineString,,
348,Sevres,2024-01-04T13:00:00+00:00,,,Inconnu,118,Sevres-Sts_Peres,202,Sevres-Babylone,Invalide,1996-10-03,2023-01-01,2.327716286504817,48.85180697038358,Feature,"[[2.328554349528297, 48.85194182839735], [2.3273430919257265, 48.85173303834062], [2.326873385554655, 48.85172152012904]]",LineString,,
5823,Rennes,2024-01-04T13:00:00+00:00,,,Inconnu,3036,Rennes-Assas,209,Rennes-Coetlogon,Invalide,1997-03-14,2023-01-01,2.3292932022110913,48.84950834634676,Feature,"[[2.328768524984522, 48.84894388575717], [2.3298178794376603, 48.850072806936346]]",LineString,,
362,Rennes,2024-01-04T13:00:00+00:00,237.0,5.185,Fluide,115,Rennes-Vieux_Colombier,209,Rennes-Coetlogon,Invalide,1996-10-03,2023-01-01,2.330369404718743,48.850836529337826,Feature,"[[2.3310636738438864, 48.85160069164325], [2.3296751355936, 48.850072367032396]]",LineString,,
366,Av_de_l'Opera,2024-01-04T13:00:00+00:00,,,Inconnu,179,Av_de_l'Opera-Petits_Champs,211,Av_de_l'Opera-Antin-Augustin,Invalide,1996-10-03,2023-01-01,2.333450994263603,48.868201063927785,Feature,"[[2.3337436841039767, 48.86753924819046], [2.333158304423229, 48.8688628796651]]",LineString,,
375,St_Antoine,2024-01-04T13:00:00+00:00,157.0,7.64556,Fluide,219,St_Antoine-Jacques_Coeur,218,St_Antoine-Birague,Barré,1996-10-03,2023-01-01,2.3662000767221314,48.85362218292695,Feature,"[[2.3676529252188785, 48.853383222127796], [2.3665293761035024, 48.85351824362847], [2.364761244472928, 48.85393960559196]]",LineString,,
432,Bd_Henri_IV,2024-01-04T13:00:00+00:00,588.0,5.69945,Fluide,256,Bb_Henri_IV-Castex,222,Bd_Henri_IV-Jacques_Coeur,Invalide,1996-10-03,2023-01-01,2.366400737774065,48.85233391139417,Feature,"[[2.365445096901761, 48.85204747025802], [2.367356378646369, 48.85262035253032]]",LineString,,
443,Quai_Celestins,2024-01-04T13:00:00+00:00,722.4,2.89445,Fluide,262,Celestins-St_Paul,223,Quai_Celestins-Pt_Marie,Invalide,1996-10-03,2023-01-01,2.3592524897473863,48.85287439943444,Feature,"[[2.360673940504025, 48.852369366374724], [2.357831038990747, 48.85337943249416]]",LineString,,
645,Quai_Hotel_de_Ville,2024-01-04T13:00:00+00:00,1311.0,20.63722,Pré-saturé,261,Quai_Hotel_Ville-Sq_Schweitzer,223,Quai_Celestins-Pt_Marie,Invalide,1996-10-03,2023-01-01,2.357134781636957,48.85349463621741,Feature,"[[2.356539219934258, 48.85371197135312], [2.357730343339657, 48.853277301081704]]",LineString,,
406,Bd_Beaumarchais,2024-01-04T13:00:00+00:00,,48.16444,Saturé,238,Bd_Beaumarchais-Chemin_Vert,231,Bd_Beaumarchais-Pas_de_la_Mule,Invalide,1996-10-03,2023-01-01,2.3682324643914345,48.856366629318316,Feature,"[[2.3680998840154426, 48.85693668825252], [2.368365044767427, 48.855796570384115]]",LineString,,
403,Bd_Beaumarchais,2024-01-04T13:00:00+00:00,283.0,15.45389,Pré-saturé,237,Beaumarchais-Richard_Lenoir,231,Bd_Beaumarchais-Pas_de_la_Mule,Invalide,1996-10-03,2023-01-01,2.3686893796409034,48.85532823628122,Feature,"[[2.3688051133108914, 48.854835831835494], [2.368573645970916, 48.85582064072694]]",LineString,,
433,Bd_Henri_IV,2024-01-04T13:00:00+00:00,588.0,5.69945,Fluide,222,Bd_Henri_IV-Jacques_Coeur,232,Pl_Bastille-Bd_Henri_IV,Invalide,1996-10-03,2023-01-01,2.367914814785398,48.85280885252822,Feature,"[[2.367356378646369, 48.85262035253032], [2.368473250924427, 48.85299735252612]]",LineString,,
409,Bd_Richard_Lenoir,2024-01-04T13:00:00+00:00,,0.02945,Fluide,240,R_Lenoir-Pasteur_Wagner-Daval,236,Pl_Bastille-Bd_Beaumarchais,Invalide,1996-10-03,2023-01-01,2.3694829372568007,48.85469841298751,Feature,"[[2.3698463814378954, 48.85552676012417], [2.3693056807949207, 48.85424067250216], [2.369213658909514, 48.854095535724035], [2.3690133656931374, 48.85394979197503]]",LineString,,
402,Bd_Beaumarchais,2024-01-04T13:00:00+00:00,805.0,,Inconnu,237,Beaumarchais-Richard_Lenoir,236,Pl_Bastille-Bd_Beaumarchais,Invalide,1996-10-03,2023-01-01,2.3686944017785088,48.85437381750349,Feature,"[[2.3685927970442955, 48.854812740530825], [2.3687960065127225, 48.85393489447617]]",LineString,,
401,Bd_Beaumarchais,2024-01-04T13:00:00+00:00,283.0,,Inconnu,236,Pl_Bastille-Bd_Beaumarchais,237,Beaumarchais-Richard_Lenoir,Invalide,1996-10-03,2023-01-01,2.368909239502014,48.854392811905264,Feature,"[[2.3690133656931374, 48.85394979197503], [2.3688051133108914, 48.854835831835494]]",LineString,,
404,Bd_Beaumarchais,2024-01-04T13:00:00+00:00,805.0,48.16444,Saturé,231,Bd_Beaumarchais-Pas_de_la_Mule,237,Beaumarchais-Richard_Lenoir,Invalide,1996-10-03,2023-01-01,2.3684789209058614,48.85530465545747,Feature,"[[2.368365044767427, 48.855796570384115], [2.3685927970442955, 48.854812740530825]]",LineString,,
408,Bd_Beaumarchais,2024-01-04T13:00:00+00:00,805.0,,Inconnu,239,Beaumarchais-St_Gilles,238,Bd_Beaumarchais-Chemin_Vert,Invalide,1996-10-03,2023-01-01,2.368018957184791,48.85728461475336,Feature,"[[2.3679380303541393, 48.85763254125418], [2.3680998840154426, 48.85693668825252]]",LineString,,
407,Bd_Beaumarchais,2024-01-04T13:00:00+00:00,283.0,,Inconnu,238,Bd_Beaumarchais-Chemin_Vert,239,Beaumarchais-St_Gilles,Invalide,1996-10-03,2023-01-01,2.3682318276341663,48.8573156421569,Feature,"[[2.368312354924982, 48.85696345949839], [2.3681513003433503, 48.85766782481539]]",LineString,,
410,Bd_Richard_Lenoir,2024-01-04T13:00:00+00:00,473.0,24.72167,Pré-saturé,235,Bastille-Richard_Lenoir,240,R_Lenoir-Pasteur_Wagner-Daval,Invalide,1996-10-03,2023-01-01,2.3699991743859,48.854365947405974,Feature,"[[2.3694479207080867, 48.85348519319913], [2.3697008302961438, 48.853715662606234], [2.3704618677767244, 48.85531240199364]]",LineString,,
412,Lyon,2024-01-04T13:00:00+00:00,,,Inconnu,232,Pl_Bastille-Bd_Henri_IV,242,Bd_Bastille-Lyon,Invalide,1996-10-03,2023-01-01,2.3692559354344676,48.85232385896498,Feature,"[[2.369106620598633, 48.85265693418958], [2.3694052502703027, 48.85199078374036]]",LineString,,
415,Lyon,2024-01-04T13:00:00+00:00,599.0,21.76611,Pré-saturé,2743,Lyon-Opera,242,Bd_Bastille-Lyon,Invalide,1996-10-03,2023-01-01,2.369860050604088,48.851660018405724,Feature,"[[2.3701279959446198, 48.85109497621726], [2.369592105263557, 48.852225060594186]]",LineString,,
414,Lyon,2024-01-04T13:00:00+00:00,,,Inconnu,242,Bd_Bastille-Lyon,243,Lyon-Daumesnil,Invalide,1996-10-03,2023-01-01,2.3700285556630147,48.85093151685224,Feature,"[[2.3694052502703027, 48.85199078374036], [2.3695840415276406, 48.85189016191629], [2.37056768562998, 48.84979407152055]]",LineString,,
5050,Daumesnil,2024-01-04T13:00:00+00:00,599.0,,Inconnu,2667,Daumesnil-Ledru_Rollin,243,Lyon-Daumesnil,Invalide,1996-10-21,2023-01-01,2.3715844264454518,48.84917514334085,Feature,"[[2.372538036624263, 48.84869022770333], [2.3717629901429, 48.849025829132366], [2.371108839308681, 48.849401794535936], [2.3707367321711343, 48.849811221059795]]",LineString,,
417,Lyon,2024-01-04T13:00:00+00:00,205.0,0.11333,Fluide,244,Lyon-Ledru_Rollin,245,Lyon-Traversiere,Invalide,1996-10-03,2023-01-01,2.3716789148616932,48.84732237961953,Feature,"[[2.3713531935262897, 48.84799304169465], [2.372004636197097, 48.84665171754441]]",LineString,,
418,Lyon,2024-01-04T13:00:00+00:00,205.0,,Inconnu,245,Lyon-Traversiere,246,Lyon-Bd_Diderot,Invalide,1996-10-03,2023-01-01,2.372202683942448,48.84618743360325,Feature,"[[2.372004636197097, 48.84665171754441], [2.372400731687799, 48.84572314966208]]",LineString,,
6166,Quai_St_Bernard,2024-01-04T13:00:00+00:00,,7.44333,Fluide,3196,Quai_St_Bernard-Fac_Jussieu,249,Pt_Sully_Gauche,Invalide,1998-09-25,2023-01-01,2.358071258472342,48.84879575591256,Feature,"[[2.3593958749422406, 48.84795069614604], [2.35749356913534, 48.84923154053383], [2.357025236454734, 48.84936191353795], [2.3566566014661383, 48.849432545959075]]",LineString,,
427,Pt_Sully,2024-01-04T13:00:00+00:00,,5.725,Fluide,249,Pt_Sully_Gauche,252,Pt_Sully-Bethune,Invalide,1996-10-03,2023-01-01,2.357793106873515,48.84975836737041,Feature,"[[2.3566566014661383, 48.849432545959075], [2.3589296122808916, 48.85008418878175]]",LineString,,
428,Pt_Sully,2024-01-04T13:00:00+00:00,,36.83833,Saturé,252,Pt_Sully-Bethune,253,Pt_Sully-Quai_d'Anjou,Invalide,1996-10-03,2023-01-01,2.359502940102256,48.85025499226323,Feature,"[[2.3589296122808916, 48.85008418878175], [2.3600762679236205, 48.85042579574471]]",LineString,,
430,Bd_Henri_IV,2024-01-04T13:00:00+00:00,588.0,,Inconnu,254,Pt_Sully_Droite,255,Bd_Henri_IV-Bd_Morland,Invalide,1996-10-03,2023-01-01,2.3617836510335772,48.85093177696257,Feature,"[[2.3614046199143037, 48.85080554077393], [2.3621626821528503, 48.85105801315121]]",LineString,,
431,Bd_Henri_IV,2024-01-04T13:00:00+00:00,588.0,5.69945,Fluide,255,Bd_Henri_IV-Bd_Morland,256,Bb_Henri_IV-Castex,Invalide,1996-10-03,2023-01-01,2.3629236356139867,48.85128554097337,Feature,"[[2.3621626821528503, 48.85105801315121], [2.3636845890751235, 48.85151306879553]]",LineString,,
440,Quai_Celestins,2024-01-04T13:00:00+00:00,1311.0,20.84556,Pré-saturé,223,Quai_Celestins-Pt_Marie,258,Celestins-Rampe_PT_Marie,Invalide,1996-10-03,2023-01-01,2.3583703656257944,48.85304101946584,Feature,"[[2.357730343339657, 48.853277301081704], [2.3590103879119315, 48.85280473784998]]",LineString,,
439,Quai_Hotel_de_Ville,2024-01-04T13:00:00+00:00,602.0,2.00444,Fluide,223,Quai_Celestins-Pt_Marie,261,Quai_Hotel_Ville-Sq_Schweitzer,Invalide,1996-10-03,2023-01-01,2.3572340861294627,48.85359679211247,Feature,"[[2.357831038990747, 48.85337943249416], [2.356637133268179, 48.85381415173079]]",LineString,,
445,Quai_Celestins,2024-01-04T13:00:00+00:00,722.4,5.08889,Fluide,255,Bd_Henri_IV-Bd_Morland,262,Celestins-St_Paul,Invalide,1996-10-03,2023-01-01,2.361595687647965,48.851770959397726,Feature,"[[2.3621626821528503, 48.85105801315121], [2.362293897160721, 48.85123680278276], [2.3622449430287693, 48.85138289381726], [2.361120937847147, 48.852109871094356], [2.360673940504025, 48.852369366374724]]",LineString,,
447,Quai_Henri_IV,2024-01-04T13:00:00+00:00,1480.0,,Inconnu,3271,Henri_IV-Face_,265,Quai_Henri_IV-Bourdon,Invalide,1996-10-03,2023-01-01,2.364433441821844,48.84756236984251,Feature,"[[2.364073956450978, 48.84780875022117], [2.3647929271927097, 48.84731598946385]]",LineString,,
6575,Bd_Morland,2024-01-04T13:00:00+00:00,661.0,10.78389,Fluide,3407,Bd_Morland-Crillon,267,Bd_Morland-Schomberg,Invalide,2006-11-14,2023-01-01,2.3644642845236565,48.84895251713479,Feature,"[[2.3649365694641866, 48.84822386161087], [2.364541062088941, 48.84892296288442], [2.363918914408047, 48.84962915882612]]",LineString,,
454,Bd_Bourdon,2024-01-04T13:00:00+00:00,,,Inconnu,269,Bd_Bourdon-Mornay,268,Bd_Bourdon-Bd_Morland,Invalide,1996-10-03,2023-01-01,2.36612658503801,48.84837003210075,Feature,"[[2.366586356232573, 48.84932415594598], [2.3659000680205473, 48.84783012525199], [2.365555838671481, 48.84749414417825]]",LineString,,
6576,Bd_Bourdon,2024-01-04T13:00:00+00:00,,6.24611,Fluide,3408,Bd_Bourdon-Bassompierre,269,Bd_Bourdon-Mornay,Invalide,2006-11-15,2023-01-01,2.3669506529393596,48.850108517844035,Feature,"[[2.367314949646146, 48.85089287974209], [2.366586356232573, 48.84932415594598]]",LineString,,
1221,Bd_Bourdon-Acces_Mazas,2024-01-04T13:00:00+00:00,,9.65111,Fluide,268,Bd_Bourdon-Bd_Morland,272,Henri_IV-Bourdon-Voie_Mazas,Ouvert,1996-10-03,2023-01-01,2.3653070626230885,48.847177483342755,Feature,"[[2.365555838671481, 48.84749414417825], [2.365284089165323, 48.847338759794425], [2.3652198344970485, 48.84706388100171], [2.3652654363193357, 48.846760149006826]]",LineString,,
448,Quai_Henri_IV,2024-01-04T13:00:00+00:00,1480.0,,Inconnu,265,Quai_Henri_IV-Bourdon,272,Henri_IV-Bourdon-Voie_Mazas,Invalide,1996-10-03,2023-01-01,2.3650291817560225,48.84703806923534,Feature,"[[2.3647929271927097, 48.84731598946385], [2.3652654363193357, 48.846760149006826]]",LineString,,
460,Quai_de_la_Rapee_W,2024-01-04T13:00:00+00:00,,,Inconnu,274,Rapee-Villiot_W,273,Rapee-Siege_RATP_W,Invalide,1996-10-03,2023-01-01,2.3731507280343846,48.84125838525204,Feature,"[[2.3743938467801775, 48.84023227479217], [2.371907609288592, 48.84228449571191]]",LineString,,
461,Quai_de_la_Rapee_W,2024-01-04T13:00:00+00:00,1902.0,16.66389,Pré-saturé,273,Rapee-Siege_RATP_W,276,Rapee-Traversiere,Invalide,1996-10-03,2023-01-01,2.370396121228618,48.84341893321751,Feature,"[[2.371907609288592, 48.84228449571191], [2.369406281988469, 48.84413288672647], [2.3691457481551477, 48.84439213855118], [2.3690467609533066, 48.84468311688143]]",LineString,,
848,Quai_de_la_Rapee_W,2024-01-04T13:00:00+00:00,546.0,,Inconnu,3197,Quai_Rapee-Face_,276,Rapee-Traversiere,Invalide,1996-10-03,2023-01-01,2.3695679142096946,48.84430489453973,Feature,"[[2.370089067466083, 48.84392667219804], [2.3690467609533066, 48.84468311688143]]",LineString,,
462,Quai_de_la_Rapee_W,2024-01-04T13:00:00+00:00,2448.0,,Inconnu,276,Rapee-Traversiere,277,Quai_Rapee-Bd_Diderot,Invalide,1996-10-03,2023-01-01,2.368735194423693,48.84497692129641,Feature,"[[2.3690467609533066, 48.84468311688143], [2.36842362789408, 48.845270725711394]]",LineString,,
463,Quai_de_la_Rapee,2024-01-04T13:00:00+00:00,2729.0,,Inconnu,277,Quai_Rapee-Bd_Diderot,278,Pl_Mazas,Invalide,1996-10-03,2023-01-01,2.3680333958013975,48.84557067795397,Feature,"[[2.36842362789408, 48.845270725711394], [2.3676431637087156, 48.84587063019656]]",LineString,,
465,Quai_de_la_Rapee,2024-01-04T13:00:00+00:00,290.0,,Inconnu,270,Bd_Bastille-Pt_Morland-Rapee,278,Pl_Mazas,Invalide,1996-10-03,2023-01-01,2.3672035476392557,48.846114976657816,Feature,"[[2.3668396251063224, 48.84640549158485], [2.3675674701721894, 48.845824461730786]]",LineString,,
468,Bd_Bastille,2024-01-04T13:00:00+00:00,587.0,5.44056,Fluide,279,Bd_Bastille-Bercy,280,Bd_Bastille-Lacuee,Invalide,1996-10-03,2023-01-01,2.3680703762014383,48.849067694933424,Feature,"[[2.36763180349271, 48.84810726329311], [2.368508948910167, 48.85002812657373]]",LineString,,
6216,Sout._Van_Gogh_vers_Diderot,2024-01-04T13:00:00+00:00,,4.43167,Fluide,3226,Souterrain_Van_Gogh_(Bercy),288,Bd_Diderot-Abel-Michel_Chasles,Invalide,1999-10-15,2023-01-01,2.373441842428832,48.84520976812966,Feature,"[[2.372582876633439, 48.84456976934699], [2.3743008082242247, 48.84584976691233]]",LineString,,
4934,Av_du_Trone,2024-01-04T13:00:00+00:00,,,Inconnu,2612,Pl_Nation-Av_du_Trone,289,Vincennes-Picpus-Charonne,Invalide,1996-10-18,2023-01-01,2.397908236147524,48.84812196290246,Feature,"[[2.3968041873701025, 48.8482245946068], [2.399012284924946, 48.848019331198124]]",LineString,,
7215,Traversiere,2024-01-04T13:00:00+00:00,,,Inconnu,276,Rapee-Traversiere,290,Bd_Diderot-Traversiere,Invalide,2019-04-24,2023-01-01,2.369552481391725,48.845001996693355,Feature,"[[2.3690467609533066, 48.84468311688143], [2.3692185394817797, 48.84477699398471], [2.3699573809801264, 48.84526488540891], [2.370018239389531, 48.84536437727603]]",LineString,,
490,Quai_St_Bernard,2024-01-04T13:00:00+00:00,1343.0,16.85278,Pré-saturé,292,Quai_St_Bernard-V.E.R.G,291,Cuvier-Quai_St_Bernard,Invalide,1996-10-03,2023-01-01,2.36252635890252,48.84585567819526,Feature,"[[2.3640600466921637, 48.84483587414624], [2.360992671112877, 48.84687548224427]]",LineString,,
6167,Quai_St_Bernard,2024-01-04T13:00:00+00:00,578.0,4.70333,Fluide,3196,Quai_St_Bernard-Fac_Jussieu,291,Cuvier-Quai_St_Bernard,Invalide,1998-09-25,2023-01-01,2.3600781653456133,48.84734648232725,Feature,"[[2.359278683509831, 48.847881888306404], [2.360877647181395, 48.84681107634809]]",LineString,,
6153,Pont_d'Austerlitz,2024-01-04T13:00:00+00:00,,,Inconnu,3190,Pt_d'Austerlitz,293,Place_Valhubert,Invalide,1998-06-17,2023-01-01,2.365439219465534,48.84464413603031,Feature,"[[2.3660685175204903, 48.844994352468966], [2.3648099214105778, 48.84429391959165]]",LineString,,
498,Quai_Austerlitz,2024-01-04T13:00:00+00:00,96.0,1.73,Fluide,297,Quai_Austerlitz-Face 32,296,Pont_Charles_de_Gaulle_RG,Invalide,1996-10-03,2023-01-01,2.368721859833434,48.84136659993183,Feature,"[[2.3694911632363023, 48.840808783266326], [2.367952556430566, 48.841924416597344]]",LineString,,
